"ID","time","lon","lat","centre_lon","centre_lat","d2c","step","angle"
"PET-C",2012-01-29 16:50:49,-8.995343623,-61.6920746,2.158636873,-69.9442646,1048.32714280974,6.8388874151378,-1.76853679282845
"PET-C",2012-01-29 17:20:49,-9.078789511,-61.73895535,2.158636873,-69.9442646,1045.36262716877,3.34921765046959,2.1059846710066
"PET-C",2012-01-29 17:50:49,-9.01626909,-61.74389487,2.158636873,-69.9442646,1043.50599664556,8.26520666860545,-0.262181687038854
"PET-C",2012-01-29 18:20:49,-8.873794741,-61.77458823,2.158636873,-69.9442646,1037.31401446216,0.480784529203232,-0.496311523399623
"PET-C",2012-01-29 18:50:49,-8.8683057,-61.77803115,2.158636873,-69.9442646,1036.84568980668,0.668766845157894,2.95449591549203
"PET-C",2012-01-29 19:20:49,-8.8739257,-61.77265279,2.158636873,-69.9442646,1037.51389413789,0.0939327786956577,-0.404650674515793
"PET-C",2012-01-29 19:50:49,-8.874023463,-61.77181118,2.158636873,-69.9442646,1037.60168783947,0.147482400086335,-0.119776479975209
"PET-C",2012-01-29 20:20:49,-8.873842544,-61.77049056,2.158636873,-69.9442646,1037.73228092048,1.07535472864679,1.53798768806774
"PET-C",2012-01-29 20:50:49,-8.89411473,-61.76954862,2.158636873,-69.9442646,1038.26332574003,11.9031990259732,-0.151977777950225
"PET-C",2012-01-29 21:20:49,-9.112408344,-61.74299144,2.158636873,-69.9442646,1045.68337241568,1.96481377075806,2.27525498105813
"PET-C",2012-01-29 21:50:49,-9.096063115,-61.75882863,2.158636873,-69.9442646,1043.71946543726,3.71903411034646,-1.94546736517223
"PET-C",2012-01-29 22:20:49,-9.166263552,-61.76148409,2.158636873,-69.9442646,1044.98131318131,9.14294205468372,2.41585700924416
"PET-C",2012-01-29 22:50:49,-9.027743687,-61.81077345,2.158636873,-69.9442646,1036.95934833582,2.07065374823135,2.57204201240186
"PET-C",2012-01-29 23:20:49,-9.041413222,-61.79335543,2.158636873,-69.9442646,1039.02505675701,11.2853388293312,0.626189725889535
"PET-C",2012-01-29 23:50:49,-9.218981583,-61.73699188,2.158636873,-69.9442646,1048.61936490921,6.10818589783991,0.04071027726733
"PET-C",2012-01-30 00:20:49,-9.317532148,-61.70839194,2.158636873,-69.9442646,1053.68288630607,5.8773896153049,0.193260700867032
"PET-C",2012-01-30 00:50:49,-9.421652728,-61.69002377,2.158636873,-69.9442646,1057.84154309503,10.1837668669266,2.22534857614123
"PET-C",2012-01-30 01:20:49,-9.364703075,-61.7773229,2.158636873,-69.9442646,1047.74701040605,2.11838599930342,0.0691402046202476
"PET-C",2012-01-30 01:50:49,-9.350227341,-61.79505307,2.158636873,-69.9442646,1045.63308601413,3.63019917627336,1.37921228492187
"PET-C",2012-01-30 02:20:49,-9.282497891,-61.78929497,2.158636873,-69.9442646,1044.71698137672,5.20838265066257,-0.984057972468935
"PET-C",2012-01-30 02:50:49,-9.214133634,-61.82302767,2.158636873,-69.9442646,1039.79480071486,8.70162072082981,-3.00785917763583
"PET-C",2012-01-30 03:20:49,-9.343023289,-61.77428694,2.158636873,-69.9442646,1047.57371690062,3.59934221125106,-0.443857886636297
"PET-C",2012-01-30 03:50:49,-9.372887173,-61.74525457,2.158636873,-69.9442646,1051.17227088043,3.18411866921139,2.91563707437898
"PET-C",2012-01-30 04:20:49,-9.35926284,-61.77308751,2.158636873,-69.9442646,1048.05476436193,11.7766342126162,1.17984113678597
"PET-C",2012-01-30 04:50:49,-9.139006193,-61.79007228,2.158636873,-69.9442646,1041.48560739729,5.6428375972409,-0.360644998248277
"PET-C",2012-01-30 05:20:49,-9.046311742,-61.81536566,2.158636873,-69.9442646,1036.89703029085,2.78364508906627,0.243348117717516
"PET-C",2012-01-30 05:50:49,-8.995557143,-61.8222692,2.158636873,-69.9442646,1035.09298659016,4.66922915722833,2.23749629481608
"PET-C",2012-01-30 06:20:49,-9.028892956,-61.78345432,2.158636873,-69.9442646,1039.75883571308,6.90774563940811,-2.96863508844132
"PET-C",2012-01-30 06:50:49,-8.959324304,-61.83597864,2.158636873,-69.9442646,1032.91482665881,10.031924849108,-0.248202649116912
"PET-C",2012-01-30 07:20:49,-8.900879964,-61.92166459,2.158636873,-69.9442646,1022.94735861497,6.61229561041306,2.02405790353812
"PET-C",2012-01-30 07:50:49,-8.8101402,-61.88057431,2.158636873,-69.9442646,1025.16131433751,7.38440977282762,1.99052567253776
"PET-C",2012-01-30 08:20:49,-8.940044819,-61.85551928,2.158636873,-69.9442646,1030.51227384902,8.52554636955905,1.61508833647435
"PET-C",2012-01-30 08:50:49,-8.994555318,-61.92756653,2.158636873,-69.9442646,1024.38876956608,11.4550992101916,1.07589596792895
"PET-C",2012-01-30 09:20:49,-8.848191664,-62.00384832,2.158636873,-69.9442646,1013.46590210818,6.87714827491735,-2.46359617929259
"PET-C",2012-01-30 09:50:49,-8.977751245,-61.99399401,2.158636873,-69.9442646,1017.29283056857,1.55683516832624,-0.0358164432224881
"PET-C",2012-01-30 10:20:49,-9.006890445,-61.99128143,2.158636873,-69.9442646,1018.20669898223,14.6218416432985,2.44996790619566
"PET-C",2012-01-30 10:50:49,-8.830024144,-62.0928578,2.158636873,-69.9442646,1004.05194995903,4.19862684777183,-2.49895409380101
"PET-C",2012-01-30 11:20:49,-8.9079908,-62.0837277,2.158636873,-69.9442646,1006.68303046872,10.247422987567,-0.954133821200495
"PET-C",2012-01-30 11:50:49,-8.979158803,-61.99806527,2.158636873,-69.9442646,1016.91158455598,4.16502260014317,-2.5330530700388
"PET-C",2012-01-30 12:20:49,-8.913058161,-62.01883523,2.158636873,-69.9442646,1013.36147205293,4.12947174923434,2.63281524768668
